q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
0.101726,0.057380,0.703856,0.454826,1.754611,0.021620,0.156536,7.000000,2.028986,16.150000,11.962963,0.000000,216.150000
0.041160,0.024353,1.521156,0.661661,1.551906,0.001526,0.098541,2.500000,2.000000,72.100000,26.703704,0.000411,179.800000
0.047053,0.027234,1.556188,0.538402,2.019104,0.000000,0.127142,7.150000,2.600000,96.400000,24.717949,0.051882,190.050000
0.146243,0.065521,0.046489,0.077193,3.765731,0.000000,0.252647,109.900000,19.280702,312.750000,45.000000,0.416564,197.750000
0.358230,0.143166,0.443475,0.158217,2.745917,0.000000,1.603342,64.400000,6.133333,255.600000,26.625000,0.079535,205.500000
2.116558,0.499744,1.652873,0.321584,1.952916,0.000000,7.251233,24.250000,2.487179,155.350000,23.360902,0.097604,155.350000
1.915203,0.436978,1.192750,0.336093,2.120247,0.116792,7.156151,25.000000,2.262443,139.450000,14.835106,0.000000,150.550000
0.900645,0.251435,2.135349,0.492232,2.687698,0.000000,3.461282,18.800000,5.696970,132.700000,31.223529,0.052841,159.300000
1.901260,0.444163,1.219183,0.416950,1.592022,0.235914,5.930746,14.650000,1.831250,83.250000,12.242647,0.000000,149.250000
1.063061,0.279172,1.218265,0.334657,3.002743,0.007369,4.715911,53.400000,7.265306,183.350000,21.074713,0.008761,165.500000
1.710621,0.406027,1.124348,0.251294,1.693741,0.000000,6.311933,55.800000,3.915789,196.150000,20.756614,0.115537,141.950000
1.170816,0.275909,0.965425,0.466626,1.564381,0.205156,3.450347,13.101794,1.712418,25.403478,7.696970,0.000000,148.950000
1.543044,0.334580,0.674412,0.465968,2.151829,0.343413,5.251282,15.850000,2.577236,10.950000,9.521739,0.000000,163.200000
1.451488,0.316407,0.697644,0.464992,2.723804,0.315392,6.307833,21.100000,3.907407,9.600000,14.769231,0.000000,159.950000
1.475475,0.341542,1.254542,0.349477,2.239138,0.049170,6.524504,61.250000,10.652174,184.700000,24.626667,0.000000,140.800000
1.423096,0.318200,1.117656,0.492428,2.118819,0.238068,4.832603,14.350000,4.555556,38.100000,14.941176,0.000000,144.600000
1.085593,0.269822,0.469582,0.174085,2.684104,0.000000,6.045693,66.150000,4.973684,249.300000,21.964758,0.143326,148.250000
1.084012,0.271291,0.964235,0.281556,2.218693,0.026189,5.156064,40.150000,3.318182,186.850000,18.140777,0.000000,143.650000
1.148784,0.273280,0.987213,0.480583,1.987847,0.220148,3.654453,13.300000,1.913669,21.450000,7.944444,0.000000,148.550000
0.502318,0.178168,0.345695,0.121220,4.060505,0.000000,1.207168,153.500000,17.953216,264.900000,24.081818,0.464203,190.750000
0.924777,0.242421,0.535020,0.176464,2.894528,0.010079,3.363605,41.950000,2.741830,228.150000,16.010526,0.003285,135.100000
0.927332,0.233218,1.104691,0.427237,2.501158,0.102055,3.749243,23.900000,4.016807,104.600000,15.159420,0.000000,146.000000
0.800016,0.219557,0.760270,0.289556,3.007153,0.046543,3.636149,37.600000,4.224719,176.050000,19.453039,0.000000,135.500000
0.786443,0.213898,0.867082,0.327146,3.008954,0.046984,3.585650,38.850000,5.111842,164.150000,19.198830,0.000000,139.400000
0.021945,0.015990,0.010088,0.040181,1.980962,0.000000,0.052453,160.700000,14.477477,315.250000,23.526119,0.560027,241.050000
0.070745,0.038718,0.000000,0.042225,3.281876,0.000000,0.084022,102.750000,14.075342,326.800000,45.706294,0.718686,241.500000
0.089601,0.046955,0.151931,0.124926,3.038460,0.000000,0.169504,83.550000,13.261905,294.800000,46.062500,0.270500,219.150000
0.102354,0.050715,0.027670,0.064274,2.572077,0.000000,0.172901,97.700000,10.795580,314.650000,37.236686,0.318823,227.800000
0.274406,0.114504,0.743673,0.317707,3.429262,0.000000,0.912867,60.150000,7.966887,223.650000,31.950000,0.076797,197.650000
0.330651,0.135238,0.808236,0.405871,2.803158,0.000000,1.337082,111.900000,21.728155,229.600000,45.019608,0.385489,195.050000
0.387835,0.153882,1.355787,0.415141,3.195971,0.001071,1.262491,52.750000,8.115385,193.000000,34.159292,0.006845,193.350000
0.296239,0.112304,0.512732,0.247240,2.987440,0.000000,1.085888,33.500000,5.275591,204.900000,21.568421,0.076386,152.500000
0.095536,0.045376,0.695964,0.323645,2.972260,0.000439,0.227315,25.400000,6.047619,186.150000,18.160976,0.014648,178.700000
0.449328,0.179407,1.083972,0.452291,2.822616,0.000000,1.860634,99.050000,24.456790,216.850000,57.826667,0.090075,183.900000
0.424298,0.165515,1.221829,0.475453,2.557014,0.000000,1.741335,88.900000,25.042254,211.000000,81.153846,0.132375,172.578947
0.495642,0.197549,1.101036,0.440080,2.959466,0.000000,2.000974,82.800000,25.090909,211.900000,56.506667,0.217659,193.400000
0.608925,0.207612,0.473715,0.189173,3.175790,0.003571,2.232327,39.100000,3.910000,234.000000,26.590909,0.001095,182.850000
0.455269,0.159740,0.449860,0.166922,2.944333,0.000682,1.106942,35.650000,3.300926,241.550000,27.605714,0.011910,159.200000
0.623875,0.201082,0.224642,0.116282,3.390446,0.000000,1.878868,60.750000,7.408537,281.550000,30.939560,0.073101,191.250000
0.201994,0.090626,0.841839,0.706219,1.680411,0.072950,0.336692,1.850000,1.608696,0.350000,3.500000,0.000000,166.250000
0.426180,0.166452,1.248967,0.476776,2.716171,0.000000,1.473258,33.850000,9.955882,163.700000,49.606061,0.170705,176.750000
0.253653,0.104976,0.226152,0.139487,2.650292,0.001635,0.999515,52.900000,6.297619,282.050000,32.419540,0.005613,199.600000
0.237770,0.095408,0.429248,0.180428,2.693435,0.000000,0.559405,40.350000,6.067669,245.100000,50.020408,0.059548,205.550000
0.484204,0.195574,0.954064,0.511344,1.674789,0.018984,1.418046,15.650000,6.019231,107.350000,33.546875,0.002190,172.800000
0.213182,0.089784,0.307714,0.173429,2.284205,0.000636,0.503037,33.000000,5.546218,259.400000,38.147059,0.002327,174.350000
0.264092,0.137735,0.987566,0.587385,1.532476,0.036173,0.711983,8.150000,3.975610,39.600000,24.750000,0.000000,175.150000
0.050058,0.027401,0.114493,0.143707,1.934032,0.000000,0.095193,63.500000,32.564103,303.050000,163.810811,0.080356,159.700000
0.072299,0.051745,0.000840,0.042775,1.523429,0.000000,0.119865,132.950000,19.408759,323.000000,49.692308,0.636003,287.750000
0.363266,0.164257,0.972524,0.629209,1.279702,0.059482,1.034981,6.850000,3.425000,30.500000,16.944444,0.000000,191.650000
0.273015,0.130893,1.054730,0.492736,1.603089,0.011972,0.844008,17.150000,6.125000,103.800000,28.054054,0.000000,186.550000
0.165648,0.073511,0.179214,0.285878,2.196180,0.001254,0.519606,42.550000,19.340909,306.450000,117.865385,0.003149,197.800000
0.508669,0.212508,1.117510,0.423545,2.040537,0.000687,1.541939,28.700000,7.863014,172.200000,50.647059,0.038330,170.000000
0.057450,0.025805,0.000000,0.006858,2.225580,0.000000,0.000000,12.650000,7.906250,356.800000,209.882353,0.965366,242.285714
0.879732,0.524049,1.050582,0.692315,2.452094,0.203331,3.304122,12.200000,13.555556,7.500000,3.061224,0.000000,234.650000
0.403643,0.261167,0.877477,0.624502,1.933779,0.059939,1.738242,22.850000,14.741935,45.900000,9.367347,0.000000,220.600000
1.128969,0.666433,1.080236,0.692206,1.657163,0.245943,4.136317,9.050000,13.923077,10.750000,6.718750,0.000000,234.650000
0.141263,0.092233,0.695164,0.640325,0.883593,0.028356,0.591415,19.900000,9.707317,15.000000,3.797468,0.000000,200.250000
0.635229,0.310958,1.150075,0.540694,1.800417,0.077429,2.727607,21.900000,13.272727,74.700000,12.554622,0.000000,237.450000
0.587627,0.300371,1.162534,0.611704,1.781633,0.104470,2.352223,17.350000,13.346154,29.500000,7.662338,0.000000,232.650000
0.285584,0.163351,1.192768,0.553972,2.137646,0.034588,1.035156,15.450000,5.618182,60.150000,12.275510,0.000000,230.400000
1.637315,0.633095,1.041599,0.523481,1.032943,0.109431,8.598189,57.000000,26.511628,171.400000,83.609756,0.000000,260.850000
0.933304,0.380012,0.796445,0.605352,1.302726,0.191972,4.266043,30.300000,20.896552,17.550000,10.968750,0.000000,253.650000
1.134500,0.475192,0.717729,0.611369,1.287822,0.235118,5.206195,29.650000,17.441176,14.600000,16.222222,0.000000,253.400000
0.670295,0.330057,0.750826,0.659172,1.863735,0.166081,2.595010,12.000000,12.000000,1.900000,5.428571,0.000000,238.000000
1.921686,0.747626,0.888422,0.529511,1.445633,0.142469,9.972807,55.550000,27.775000,164.100000,51.281250,0.000000,253.650000
1.222148,0.538535,0.479910,0.502968,1.694216,0.150977,6.869435,44.500000,35.600000,119.250000,19.390244,0.000000,245.800000
1.717065,0.647893,0.858187,0.503169,1.066786,0.117010,9.391203,58.650000,27.279070,180.400000,40.539326,0.000000,248.850000
0.842999,0.334279,0.628997,0.467679,1.630506,0.036257,5.044486,57.550000,41.107143,191.300000,34.160714,0.001506,253.500000
1.640918,0.612676,1.116771,0.607648,1.515937,0.226069,7.290726,39.050000,15.938776,88.400000,12.905109,0.000000,249.450000
0.816738,0.426483,0.958052,0.666322,1.580869,0.221329,3.172389,14.350000,10.629630,0.900000,3.000000,0.000000,244.200000
0.375007,0.271200,0.893422,0.680548,1.730503,0.092136,1.455747,13.050000,10.038462,4.350000,4.142857,0.000000,229.400000
0.571646,0.329655,0.688272,0.549480,2.094432,0.058750,2.783287,42.250000,18.369565,120.550000,17.992537,0.000000,235.650000
0.033436,0.026360,0.990889,0.686515,2.374104,0.004178,0.113392,16.200000,21.600000,44.650000,18.604167,0.000000,198.100000
0.273065,0.172379,0.648421,0.505896,3.585494,0.021297,1.315431,40.850000,24.757576,163.000000,28.347826,0.003422,217.550000
1.842552,0.729914,1.582532,0.597099,1.433802,0.208053,7.435301,19.200000,6.095238,94.650000,23.370370,0.000000,244.000000
0.169090,0.104164,0.320333,0.491069,2.978004,0.001117,0.826697,61.150000,21.456140,254.550000,39.773438,0.040794,212.550000
0.210643,0.133275,0.168888,0.497448,4.293214,0.000000,1.338338,87.100000,35.551020,277.150000,108.686275,0.384394,210.450000
0.058412,0.048118,0.089218,0.218770,3.739721,0.000000,0.224893,59.150000,8.450000,303.650000,41.882759,0.163587,185.300000
0.178419,0.132117,1.227472,0.780084,1.311828,0.057056,0.405734,3.750000,10.714286,0.000000,0.000000,0.000000,161.650000
0.090138,0.069833,0.821655,0.582300,2.193725,0.014257,0.305508,11.850000,4.836735,31.900000,12.037736,0.000000,178.900000
0.390909,0.246025,1.065152,0.419681,2.709749,0.000000,1.669404,53.250000,12.383721,187.750000,22.620482,0.091581,181.350000
0.036190,0.033745,0.471574,0.354763,1.475638,0.004693,0.040674,8.700000,3.000000,77.700000,33.063830,0.000000,169.500000
0.032469,0.022747,0.535046,0.321295,0.843780,0.000000,0.080261,29.600000,7.789474,191.300000,30.608000,0.058316,212.300000
0.479877,0.306728,0.652859,0.285504,1.993416,0.000000,2.100774,98.450000,12.703226,236.550000,29.024540,0.321424,196.550000
0.011895,0.009415,0.343444,0.222636,1.610588,0.000332,0.033185,29.250000,3.750000,239.900000,26.362637,0.000548,246.850000
0.582409,0.328068,0.987025,0.650654,1.685788,0.130894,2.234679,13.500000,6.585366,8.950000,4.589744,0.000000,212.700000
0.248716,0.145504,0.988595,0.631232,2.303598,0.025544,1.004938,27.700000,9.081967,70.750000,11.411290,0.000000,197.500000
0.136498,0.089380,0.506357,0.543237,2.265714,0.027370,0.423587,14.300000,3.250000,17.800000,11.866667,0.000000,190.000000
0.133707,0.081390,0.321877,0.406599,2.400252,0.013729,0.462994,29.650000,7.701299,157.450000,20.993333,0.000000,163.950000
0.244037,0.145659,0.106343,0.407459,1.890732,0.050528,1.032823,27.950000,6.425287,9.650000,12.866667,0.000000,167.150000
0.235810,0.147837,0.000000,0.237642,2.361158,0.000000,1.236469,111.000000,21.764706,304.600000,55.381818,0.696099,188.850000
0.213709,0.121011,0.112829,0.454507,1.872020,0.055700,0.726485,20.850000,6.619048,0.000000,0.000000,0.000000,164.500000
0.371955,0.241993,0.122165,0.180176,2.941331,0.000000,1.262749,72.400000,15.739130,287.500000,59.278351,0.260233,155.200000
0.151510,0.123445,0.097795,0.255287,2.411722,0.000000,0.533828,123.700000,24.740000,284.600000,61.204301,0.177550,194.200000
0.093870,0.079421,0.209262,0.178043,2.408878,0.000000,0.152984,171.650000,38.573034,289.150000,51.176991,0.530048,153.000000
0.159238,0.134936,0.018364,0.154235,2.940683,0.000000,0.330861,133.100000,43.639344,302.200000,71.952381,0.635592,176.200000
0.213161,0.137474,1.322857,0.834380,1.960735,0.035361,0.669989,3.700000,10.571429,27.600000,12.837209,0.000000,201.050000
0.114466,0.083874,1.329164,0.613173,2.901188,0.003487,0.592729,36.400000,24.266667,152.150000,57.415094,0.000137,234.350000
0.118130,0.085274,0.897470,0.875909,1.031798,0.048980,0.241404,1.200000,2.666667,0.050000,1.000000,0.000000,187.300000
1.368262,0.703951,1.174732,0.723371,1.489173,0.375716,4.862210,6.700000,4.785714,0.000000,0.000000,0.000000,235.000000
0.413635,0.246292,0.867717,0.580574,1.815287,0.030977,1.794866,26.653649,20.500000,95.463068,27.666667,0.000000,229.650000
0.251824,0.152966,0.874908,0.702348,1.613689,0.079977,0.817949,6.400000,7.111111,0.900000,9.000000,0.000000,229.800000
0.477440,0.268353,0.853857,0.701975,1.887009,0.155226,1.541916,10.250000,15.769231,0.000000,0.000000,0.000000,233.000000
0.405115,0.354601,0.701544,0.572982,1.704902,0.082064,1.570948,22.050000,10.255814,16.100000,6.440000,0.000000,220.900000
0.456547,0.345790,0.806192,0.834000,1.466961,0.182192,1.214612,2.000000,20.000000,0.000000,0.000000,0.000000,218.700000
0.331079,0.513647,0.802938,0.630474,1.406305,0.045812,1.413360,21.950000,20.904762,50.850000,15.646154,0.000000,222.850000
0.282084,0.256122,0.926413,0.614251,1.631062,0.000000,1.567959,60.550000,29.536585,204.900000,66.096774,0.281862,176.700000
0.047011,0.057129,0.000000,0.298106,1.669580,0.000000,0.141825,121.900000,38.093750,295.450000,92.328125,0.666256,142.352941
0.287811,0.274548,1.032214,0.717717,0.897685,0.044661,0.806085,6.550000,5.458333,27.500000,13.414634,0.000000,150.550000
0.062949,0.095763,0.148857,0.270435,1.570995,0.000000,0.166981,127.000000,49.803922,288.950000,115.580000,0.496509,168.789474
0.761293,0.575706,0.933561,0.671348,1.741051,0.065835,3.332873,26.600000,15.647059,102.950000,34.898305,0.000000,171.550000
0.328793,0.223491,1.427498,0.808386,1.206247,0.069389,0.929315,0.550000,2.750000,13.850000,10.259259,0.000000,168.750000
1.688926,0.763523,0.684407,0.511318,1.689118,0.109526,9.253026,65.650000,41.031250,207.500000,59.285714,0.000000,245.850000
0.181439,0.133455,0.863042,0.606473,2.138848,0.029067,0.774042,30.300000,11.433962,65.150000,16.922078,0.000000,203.850000
1.958226,0.579424,1.274881,0.499949,1.437053,0.083633,9.736372,66.250000,16.358025,191.500000,62.786885,0.000000,215.550000
2.778327,0.744624,1.558096,0.547357,1.441653,0.123150,12.807577,60.900000,16.916667,178.350000,69.941176,0.000000,222.600000
0.242687,0.131197,1.819708,0.671766,1.949868,0.013249,1.015726,19.700000,11.939394,107.500000,30.281690,0.029021,197.550000
0.952035,0.370746,0.931101,0.589456,1.888611,0.132966,4.166270,28.450000,14.973684,77.400000,29.207547,0.000000,208.550000
1.431772,0.570909,0.964199,0.719880,1.290308,0.447388,4.576144,2.900000,3.866667,4.200000,12.000000,0.000000,215.500000
0.554649,0.355467,1.061477,0.657176,1.494743,0.134150,1.946565,14.500000,4.603175,9.050000,3.693878,0.000000,219.550000
0.660348,0.335934,0.664396,0.401117,2.032558,0.005415,2.530737,44.950000,12.842857,213.450000,52.703704,0.002875,147.350000
0.360269,0.175554,0.722059,0.435500,1.783523,0.000000,1.520168,64.850000,21.983051,227.450000,74.573770,0.262423,149.250000
0.439204,0.233165,0.812601,0.595576,1.809469,0.054358,1.630748,19.700000,7.725490,69.050000,27.620000,0.000000,148.850000
2.022256,0.712873,1.063882,0.532805,1.898954,0.150109,8.637359,35.600000,8.376471,124.500000,27.065217,0.000000,144.600000
0.996148,0.435278,0.534969,0.302934,2.126523,0.000000,4.396498,103.500000,30.895522,245.450000,90.907407,0.347844,137.600000
0.065998,0.049519,0.375664,0.292396,2.527362,0.000129,0.213190,48.550000,10.788889,254.450000,57.179775,0.011910,137.250000
0.882343,0.327767,0.756343,0.400733,2.334437,0.024698,3.844707,45.200000,9.224490,196.150000,35.663636,0.000000,136.900000
0.256929,0.174046,0.426154,0.286167,2.821361,0.000000,1.069510,108.200000,28.473684,257.550000,66.896104,0.420397,139.700000
0.281479,0.189127,0.119132,0.314548,2.969277,0.000000,1.408391,142.000000,16.511628,267.250000,53.450000,0.611225,138.300000
0.470449,0.286983,0.533676,0.339357,2.602751,0.000000,2.274373,108.350000,20.836538,244.550000,44.871560,0.314990,139.250000
0.064715,0.049511,0.254644,0.340042,4.213571,0.000000,0.276851,147.650000,59.060000,273.700000,81.701493,0.474606,155.200000
1.719287,0.851821,1.145416,0.580900,1.060307,0.102896,7.895906,35.400000,10.892308,116.000000,24.946237,0.000000,244.000000
1.878415,0.641425,1.095254,0.487675,1.654297,0.007771,9.603075,85.450000,37.152174,212.300000,67.396825,0.000274,220.000000
0.066322,0.056492,0.464076,0.376217,2.755743,0.000000,0.264077,139.400000,41.611940,250.150000,80.693548,0.471184,151.050000
1.940977,0.735110,1.621302,0.564777,1.260407,0.034504,9.096631,41.850000,12.492537,149.300000,47.396825,0.000000,232.300000
1.949225,0.712535,1.696753,0.576040,1.349112,0.049925,8.898454,41.750000,13.688525,152.600000,57.584906,0.000000,226.950000
0.127311,0.105525,0.000000,0.230284,3.717805,0.000000,0.415091,103.650000,74.035714,293.850000,150.692308,0.716222,144.473684
0.103055,0.081833,0.575711,0.361505,4.218504,0.000000,0.404630,144.850000,61.638298,242.600000,85.122807,0.428611,146.700000
0.531312,0.188246,0.501697,0.264293,2.309310,0.000000,2.052496,100.450000,22.573034,249.400000,55.422222,0.365777,146.200000
0.632187,0.305640,0.377085,0.258388,2.582804,0.000000,2.425597,103.500000,20.909091,264.100000,53.353535,0.406708,136.800000
2.213014,0.641353,1.478447,0.688655,1.102042,0.630430,5.933288,4.300000,1.720000,0.000000,0.000000,0.000000,167.150000
1.479164,0.419275,1.207133,0.625815,1.546298,0.326343,4.895145,12.750000,3.148148,10.000000,25.000000,0.000000,155.900000
1.814664,0.612758,1.022107,0.396907,1.871240,0.000473,8.199948,70.750000,15.215054,212.400000,65.353846,0.043121,135.350000
1.782064,0.497383,0.958272,0.389545,1.988214,0.029519,8.800194,58.200000,10.034483,199.200000,52.421053,0.000000,135.250000
1.842949,0.504426,2.091859,0.491465,1.637187,0.007499,7.353669,53.200000,7.093333,180.000000,53.731343,0.000000,144.800000
3.644829,0.705530,1.308400,0.442188,1.415628,0.102001,15.708210,48.950000,8.981651,178.150000,47.506667,0.000000,136.250000
3.575647,0.739659,1.416918,0.445604,1.548019,0.023836,16.548862,58.900000,11.326923,185.650000,52.295775,0.000000,132.750000
3.407381,0.748608,1.763833,0.431323,1.287576,0.026929,14.532927,54.050000,6.177143,181.600000,49.081081,0.000000,132.550000
2.291624,0.573050,1.322885,0.408522,1.912620,0.000000,10.468036,73.750000,13.053097,200.500000,56.478873,0.173580,134.900000
2.958831,0.678144,1.545245,0.443372,1.435321,0.090528,12.692481,39.650000,4.005051,161.000000,32.525253,0.000000,132.800000
3.124262,0.682157,2.012639,0.501222,1.193649,0.031688,12.981802,33.150000,4.702128,160.250000,46.449275,0.000000,136.850000
2.176661,0.694192,2.497305,0.649929,1.476079,0.166453,6.635438,5.300000,2.585366,110.850000,31.671429,0.000000,167.950000
2.652417,0.904514,2.226240,0.587634,1.323194,0.185279,9.953948,25.100000,6.121951,139.500000,34.444444,0.000000,190.750000
1.585692,0.427862,1.794366,0.551096,1.886824,0.042010,6.274348,36.650000,8.329545,161.150000,53.716667,0.000000,147.000000
5.391817,0.965472,2.061190,0.527081,1.385017,0.358158,19.845983,16.800000,2.645669,133.900000,45.389831,0.000000,132.100000
7.196870,0.907785,1.767878,0.504303,1.191310,0.499020,26.843845,13.800000,2.379310,104.850000,23.300000,0.000000,113.050000
4.651822,0.676635,1.942768,0.500324,1.392237,0.202861,17.895234,16.450000,2.990909,127.450000,32.265823,0.000000,115.850000
4.936729,0.658297,1.766076,0.469716,1.658530,0.207887,18.610006,19.300000,2.838235,131.650000,32.109756,0.000000,113.700000
3.191926,0.677982,1.971278,0.538073,1.226360,0.235654,11.480597,11.950000,2.390000,110.950000,25.802326,0.000000,122.300000
4.835437,0.949755,1.810792,0.550484,0.925136,0.497368,17.095239,8.150000,2.037500,91.900000,24.837838,0.000000,125.900000
6.754326,0.966568,1.843431,0.563503,1.213167,0.759490,22.784708,10.250000,2.113402,90.550000,31.771930,0.000000,115.450000
9.688438,1.188093,1.406474,0.515538,1.019349,1.060980,31.816682,9.000000,1.747573,63.900000,14.522727,0.000000,117.100000
9.585256,1.231197,1.061481,0.621795,0.526822,2.424938,25.517805,3.550000,1.365385,7.800000,6.000000,0.000000,129.250000
7.824882,0.944511,1.773052,0.502142,0.862695,0.486137,27.064049,10.550000,1.788136,99.900000,22.200000,0.000000,112.250000
2.334860,0.488963,1.442567,0.679331,0.928180,0.628241,5.871636,1.150000,1.150000,1.850000,5.285714,0.000000,187.750000
5.900400,1.032490,1.449134,0.600843,1.078078,0.940552,16.388408,3.250000,1.413043,35.550000,13.166667,0.000000,150.250000
8.704758,1.244477,1.388733,0.578410,0.757071,0.982159,25.636023,4.000000,1.538462,53.250000,16.904762,0.000000,135.550000
1.697690,0.423420,0.919668,0.655809,1.621030,0.549582,4.996198,7.500000,2.500000,0.000000,0.000000,0.000000,134.300000
5.488329,0.777203,1.126988,0.694124,0.915336,1.782505,12.162976,1.250000,1.562500,2.050000,4.555556,0.000000,177.000000
5.419860,0.745050,1.186867,0.694987,0.477866,1.899326,11.375642,0.600000,1.333333,0.650000,2.600000,0.000000,195.550000
2.658636,0.582939,1.607264,0.604888,1.103443,0.439775,7.167145,3.000000,1.935484,41.300000,9.386364,0.000000,144.950000
5.760604,0.795457,1.914250,0.595705,1.076141,0.771906,16.643771,2.600000,1.677419,62.050000,17.985507,0.000000,170.550000
5.862041,0.813411,1.882323,0.589704,1.102682,0.713981,16.183574,2.950000,1.735294,63.850000,17.985915,0.000000,161.050000
6.798080,0.949405,1.821825,0.530137,1.234609,0.591913,20.012311,4.950000,1.706897,75.850000,15.802083,0.000000,144.600000
5.108600,0.784869,1.617895,0.697623,1.278876,1.145554,12.819292,1.350000,1.500000,5.900000,5.130435,0.000000,143.700000
7.497150,0.938218,1.502388,0.565111,0.992957,1.041978,20.169274,3.789883,1.469388,41.162343,13.482759,0.000000,161.421053
6.518953,0.855121,1.695476,0.578421,1.122146,0.904437,18.088735,3.450000,1.682927,50.850000,17.237288,0.000000,161.350000
6.442571,0.893444,1.555454,0.649029,0.997027,1.374023,15.952637,1.850000,1.480000,12.900000,8.896552,0.000000,162.200000
3.902001,0.682938,1.804270,0.516595,1.333410,0.340749,13.283003,8.400000,1.909091,96.850000,17.609091,0.000000,121.700000
8.301802,1.038589,1.414773,0.627931,0.723173,1.379156,20.706366,1.900000,1.151515,31.450000,10.483333,0.000000,140.700000
9.503108,1.080827,1.656373,0.468625,0.880915,0.796479,29.435091,7.700000,1.604167,66.700000,11.600000,0.000000,144.050000
6.824028,1.015301,1.539680,0.586395,1.171381,0.837292,18.062616,3.750000,1.442308,57.200000,12.301075,0.000000,133.300000
5.718302,1.046972,2.073894,0.671256,0.456283,1.125807,15.082242,0.650000,1.181818,19.350000,7.740000,0.000000,251.200000
6.263014,1.027511,1.579924,0.617977,0.985291,1.404464,16.291777,1.800000,1.500000,9.200000,6.344828,0.000000,203.100000
6.772528,1.043322,1.593525,0.611301,0.998460,1.307902,17.733436,2.000000,1.538462,21.450000,8.411765,0.000000,186.850000
5.780442,0.979747,1.417159,0.662260,0.873356,1.556044,13.846152,1.200000,1.333333,3.400000,5.666667,0.000000,186.950000
2.338707,0.702230,1.396725,0.613435,1.148280,0.332959,9.239617,21.650000,7.596491,73.600000,23.000000,0.000000,237.450000
0.394047,0.175634,1.037235,0.642851,1.645097,0.086707,1.445113,18.800000,12.129032,10.650000,5.756757,0.000000,219.250000
2.411443,0.702116,0.857479,0.666905,0.904282,0.682361,8.783851,10.450000,4.354167,0.100000,2.000000,0.000000,247.550000
3.678375,0.909917,1.252658,0.640850,0.613560,0.608223,13.913093,16.850000,4.212500,55.650000,13.740741,0.000000,256.500000
0.961071,0.320633,1.073187,0.618881,0.323903,0.129663,4.048722,24.100000,17.214286,60.900000,11.072727,0.000000,242.450000
1.420221,0.458899,1.211257,0.787897,0.318664,0.539991,3.876860,0.050000,1.000000,0.100000,1.000000,0.000000,248.800000
0.738336,0.311471,0.759206,0.601078,0.986386,0.152810,2.975782,23.400000,10.400000,14.250000,5.700000,0.000000,235.550000
1.131199,0.372709,1.519224,0.652728,1.716313,0.176900,4.123845,13.400000,6.700000,58.300000,36.437500,0.000000,216.250000
1.908860,0.560409,1.650493,0.572052,1.443502,0.219985,7.389252,20.250000,5.259740,107.550000,21.510000,0.000000,191.450000
2.073839,0.566246,1.704091,0.631105,1.341921,0.311419,7.085011,11.450000,5.452381,71.900000,11.061538,0.000000,211.750000
1.365544,0.533608,0.878397,0.534020,0.866057,0.122118,7.108123,48.800000,26.378378,146.500000,33.295455,0.000000,241.300000
4.193447,0.936999,1.689379,0.660177,0.926750,0.645076,13.814639,4.000000,2.857143,40.150000,14.087719,0.000000,239.150000
2.721311,0.573393,1.747997,0.635058,1.367065,0.429287,9.093720,6.150000,4.100000,47.500000,17.592593,0.000000,218.000000
1.627309,0.668579,0.484815,0.518726,1.491635,0.193750,8.779288,48.650000,24.948718,132.350000,16.543750,0.000000,239.400000
1.469536,0.616590,0.799578,0.615791,1.294477,0.287224,6.548711,29.500000,11.132075,24.400000,3.753846,0.000000,254.300000
1.000693,0.448945,0.955965,0.688058,1.406788,0.245534,3.683017,9.400000,9.894737,7.350000,7.736842,0.000000,246.750000
1.242943,0.527242,1.134504,0.707864,1.173679,0.315842,4.295452,6.700000,6.700000,0.750000,1.500000,0.000000,239.550000
0.247989,0.160782,0.673432,0.837022,0.764920,0.137778,0.532743,0.000000,0.000000,1.050000,7.000000,0.000000,197.950000
0.222197,0.162175,1.116571,0.608500,2.088587,0.014142,0.994876,44.200000,18.040816,126.050000,24.715686,0.000000,211.800000
1.659956,0.646655,1.062178,0.700849,1.298638,0.487956,5.783966,9.100000,9.100000,0.550000,2.200000,0.000000,234.700000
2.579808,0.792020,0.915443,0.530890,1.273825,0.194838,12.956699,54.100000,14.821918,148.850000,21.729927,0.000000,235.400000
1.404035,0.460750,1.019277,0.621746,1.588798,0.269570,5.592140,24.650000,10.061224,22.650000,5.329412,0.000000,231.250000
1.413739,0.389408,0.755911,0.573368,1.430265,0.235105,6.391381,39.000000,18.571429,51.600000,6.745098,0.000000,236.850000
1.742409,0.633163,1.551205,0.622529,1.118655,0.237175,6.561833,17.700000,6.321429,67.450000,10.067164,0.000000,233.400000
2.158771,0.601611,1.395440,0.615921,1.159294,0.291818,8.172826,19.100000,7.346154,69.750000,10.568182,0.000000,226.100000
0.726262,0.312258,1.537814,0.652414,1.618504,0.113155,2.562155,13.750000,6.395349,48.100000,7.950413,0.000000,219.650000
1.453187,0.493670,1.648287,0.635650,1.288079,0.207469,5.161002,12.550000,6.972222,59.450000,11.890000,0.000000,223.800000
2.442704,0.647160,1.471492,0.661433,1.142151,0.494622,8.095399,7.450000,5.730769,16.500000,4.782609,0.000000,218.350000
